order_id,order_date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD72090,2025-02-22,1010,LED Monitor,Electronics,ByteCraft,CUST4153,Repeat,West,Pune,Maharashtra,5,3345,10,115,89,Card,Marketplace,Delivered,No,4.3,Desktop,SAVE15,B,Stable demand,No
ORD72091,2025-02-22,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4162,VIP,West,Nagpur,Maharashtra,4,730,5,63,29,COD,Warehouse,Shipped,Yes,4.0,Tablet,FEST20,C,Seasonal demand,No
ORD72092,2025-02-22,1012,Phone Case,Accessories,CarryNest,CUST4171,New,North,Delhi,Delhi,7,915,8,89,44,NetBanking,Marketplace,Processing,No,4.2,Mobile,MEGA5,D,Premium segment,No
ORD72093,2025-02-22,1013,Desk Organizer,Accessories,LoopGear,CUST4180,Repeat,North,Jaipur,Rajasthan,9,1100,10,83,59,UPI,Warehouse,Delivered,No,4.4,Desktop,,A,Fast moving item,No
ORD72094,2025-02-22,1014,Cable Protector,Accessories,FlexCase,CUST4189,VIP,North,Lucknow,Uttar Pradesh,7,1210,12,109,74,Card,Marketplace,Delivered,No,4.2,Tablet,NEW10,B,Stable demand,No
ORD72095,2025-02-22,1015,Mouse Pad,Accessories,PackPoint,CUST4198,New,South,Bengaluru,Karnataka,3,1395,15,180,89,COD,Warehouse,Shipped,No,4.4,Mobile,SAVE15,C,Seasonal demand,No
ORD72096,2025-02-22,1016,Backpack,Accessories,UrbanTrail,CUST4207,Repeat,South,Hyderabad,Telangana,6,1580,18,71,29,NetBanking,Marketplace,Processing,No,4.6,Desktop,FEST20,D,Premium segment,No
ORD72097,2025-02-22,1017,Laptop Stand,Accessories,CarryNest,CUST4216,VIP,South,Chennai,Tamil Nadu,8,1765,20,65,44,UPI,Warehouse,Delivered,No,4.1,Tablet,MEGA5,A,Fast moving item,No
ORD72098,2025-02-22,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4225,New,East,Kolkata,West Bengal,11,1950,5,91,59,Card,Marketplace,Delivered,No,4.3,Mobile,,B,Stable demand,No
ORD72099,2025-02-22,1019,Travel Adapter,Accessories,FlexCase,CUST4234,Repeat,West,Ahmedabad,Gujarat,2,2060,8,117,74,COD,Warehouse,Shipped,No,4.0,Desktop,NEW10,C,Seasonal demand,No
ORD72100,2025-02-22,1020,Stylus Pen,Accessories,PackPoint,CUST4243,VIP,West,Surat,Gujarat,5,2245,10,143,89,NetBanking,Marketplace,Processing,No,4.3,Tablet,SAVE15,D,Premium segment,No
ORD72101,2025-02-22,1021,Smart Bulb,Home,BrightNest,CUST4252,New,West,Vadodara,Gujarat,4,630,5,47,29,UPI,Warehouse,Delivered,No,4.0,Mobile,FEST20,A,Fast moving item,No
ORD72102,2025-02-22,1022,LED Desk Lamp,Home,ClayCraft,CUST4261,Repeat,West,Rajkot,Gujarat,7,815,8,73,44,Card,Marketplace,Delivered,No,4.2,Desktop,MEGA5,B,Stable demand,No
ORD72103,2025-02-22,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4270,VIP,West,Mumbai,Maharashtra,9,1000,10,144,59,COD,Warehouse,Shipped,No,4.4,Tablet,,C,Seasonal demand,No
ORD72104,2025-02-22,1024,Water Bottle,Home,NordLeaf,CUST4279,New,West,Pune,Maharashtra,7,1110,12,125,74,NetBanking,Marketplace,Processing,No,4.2,Mobile,NEW10,D,Premium segment,No
ORD72105,2025-02-22,1025,Air Purifier Filter,Home,AuraLite,CUST4288,Repeat,West,Nagpur,Maharashtra,3,1295,15,119,89,UPI,Warehouse,Delivered,No,4.4,Desktop,SAVE15,A,Fast moving item,No
ORD72106,2025-02-22,1026,Wall Clock,Home,BrightNest,CUST4297,VIP,North,Delhi,Delhi,6,1480,18,55,29,Card,Marketplace,Delivered,No,4.6,Tablet,FEST20,B,Stable demand,No
ORD72107,2025-02-22,1027,Storage Basket,Home,ClayCraft,CUST4306,New,North,Jaipur,Rajasthan,8,1665,20,126,44,COD,Warehouse,Shipped,No,4.1,Mobile,MEGA5,C,Seasonal demand,No
ORD72108,2025-02-22,1028,Table Runner,Home,HomeGlow,CUST4315,Repeat,North,Lucknow,Uttar Pradesh,11,1850,5,107,59,NetBanking,Marketplace,Processing,No,4.3,Desktop,,D,Premium segment,No
ORD72109,2025-02-22,1029,Scented Candle,Home,NordLeaf,CUST4324,VIP,South,Bengaluru,Karnataka,2,1960,8,101,74,UPI,Warehouse,Delivered,No,4.0,Tablet,NEW10,A,Fast moving item,No
ORD72110,2025-02-22,1030,Bedside Lamp,Home,AuraLite,CUST4333,New,South,Hyderabad,Telangana,5,2145,10,127,89,Card,Marketplace,Delivered,No,4.3,Mobile,SAVE15,B,Stable demand,No
ORD72111,2025-02-22,1031,Running Shoes,Fashion,SprintX,CUST4342,Repeat,South,Chennai,Tamil Nadu,4,1430,5,51,29,COD,Warehouse,Shipped,No,4.0,Desktop,FEST20,C,Seasonal demand,No
ORD72112,2025-02-22,1032,Casual Sneakers,Fashion,ModaCrew,CUST4351,VIP,East,Kolkata,West Bengal,7,1615,8,77,44,NetBanking,Marketplace,Processing,No,4.2,Tablet,MEGA5,D,Premium segment,No
ORD72113,2025-02-22,1033,Denim Jacket,Fashion,UrbanBeat,CUST4360,New,West,Ahmedabad,Gujarat,9,1800,10,71,59,UPI,Warehouse,Delivered,No,4.4,Mobile,,A,Fast moving item,No
ORD72114,2025-02-22,1034,Sports T-Shirt,Fashion,FitWear,CUST4369,Repeat,West,Surat,Gujarat,7,1910,12,97,74,Card,Marketplace,Delivered,No,4.2,Desktop,NEW10,B,Stable demand,No
ORD72115,2025-02-22,1035,Leather Wallet,Fashion,StreetRoot,CUST4378,VIP,West,Vadodara,Gujarat,3,2095,15,123,89,COD,Warehouse,Shipped,No,4.4,Tablet,SAVE15,C,Seasonal demand,No
ORD72116,2025-02-22,1036,Sunglasses,Fashion,SprintX,CUST4387,New,West,Rajkot,Gujarat,6,2280,18,59,29,NetBanking,Marketplace,Processing,No,4.6,Mobile,FEST20,D,Premium segment,No
ORD72117,2025-02-22,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4396,Repeat,West,Mumbai,Maharashtra,8,2465,20,53,44,UPI,Warehouse,Delivered,No,4.1,Desktop,MEGA5,A,Fast moving item,No
ORD72118,2025-02-22,1038,Cap,Fashion,UrbanBeat,CUST4405,VIP,West,Pune,Maharashtra,11,2650,5,79,59,Card,Marketplace,Delivered,No,4.3,Tablet,,B,Stable demand,No
ORD72119,2025-02-22,1039,Travel Hoodie,Fashion,FitWear,CUST4414,New,West,Nagpur,Maharashtra,2,2760,8,105,74,COD,Warehouse,Shipped,No,4.0,Mobile,NEW10,C,Seasonal demand,No
ORD72120,2025-02-22,1040,Gym Bag,Fashion,StreetRoot,CUST4423,Repeat,North,Delhi,Delhi,5,2945,10,131,89,NetBanking,Marketplace,Processing,No,4.3,Desktop,SAVE15,D,Premium segment,No
ORD72121,2025-02-23,1001,Wireless Mouse,Electronics,Voltix,CUST4083,VIP,South,Hyderabad,Telangana,5,1845,5,35,29,Card,Marketplace,Delivered,No,4.1,Tablet,MEGA5,B,Stable demand,No
ORD72122,2025-02-23,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4092,New,South,Chennai,Tamil Nadu,8,2030,8,61,44,COD,Warehouse,Shipped,No,4.3,Mobile,,C,Seasonal demand,No
ORD72123,2025-02-23,1003,Gaming Headset,Electronics,VisionOne,CUST4101,Repeat,East,Kolkata,West Bengal,5,2140,10,87,59,NetBanking,Marketplace,Processing,No,4.0,Desktop,NEW10,D,Premium segment,No
ORD72124,2025-02-23,1004,USB-C Charger,Electronics,TechAura,CUST4110,VIP,West,Ahmedabad,Gujarat,8,2325,12,113,74,UPI,Warehouse,Delivered,No,4.3,Tablet,SAVE15,A,Fast moving item,No
ORD72125,2025-02-23,1005,Webcam HD,Electronics,ByteCraft,CUST4119,New,West,Surat,Gujarat,4,2510,15,107,89,Card,Marketplace,Delivered,No,4.5,Mobile,FEST20,B,Stable demand,No
ORD72126,2025-02-23,1006,Power Bank,Electronics,Voltix,CUST4128,Repeat,West,Vadodara,Gujarat,7,2695,18,43,29,COD,Warehouse,Shipped,No,4.7,Desktop,MEGA5,C,Seasonal demand,No
ORD72127,2025-02-23,1007,Smart Watch,Electronics,SoundMax,CUST4137,VIP,West,Rajkot,Gujarat,9,2880,20,69,44,NetBanking,Marketplace,Processing,No,4.2,Tablet,,D,Premium segment,No
ORD72128,2025-02-23,1008,Portable SSD,Electronics,VisionOne,CUST4146,New,West,Mumbai,Maharashtra,7,2990,5,95,59,UPI,Warehouse,Delivered,No,3.9,Mobile,NEW10,A,Fast moving item,No
ORD72129,2025-02-23,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4155,Repeat,West,Pune,Maharashtra,3,3175,8,77,74,Card,Marketplace,Delivered,No,4.1,Desktop,SAVE15,B,Stable demand,No
ORD72130,2025-02-23,1010,LED Monitor,Electronics,ByteCraft,CUST4164,VIP,West,Nagpur,Maharashtra,6,3360,10,115,89,COD,Warehouse,Shipped,Yes,4.4,Tablet,FEST20,C,Seasonal demand,No
ORD72131,2025-02-23,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4173,New,North,Delhi,Delhi,5,745,5,63,29,NetBanking,Marketplace,Processing,No,4.1,Mobile,MEGA5,D,Premium segment,No
ORD72132,2025-02-23,1012,Phone Case,Accessories,CarryNest,CUST4182,Repeat,North,Jaipur,Rajasthan,8,930,8,89,44,UPI,Warehouse,Delivered,No,4.3,Desktop,,A,Fast moving item,No
ORD72133,2025-02-23,1013,Desk Organizer,Accessories,LoopGear,CUST4191,VIP,North,Lucknow,Uttar Pradesh,5,1040,10,83,59,Card,Marketplace,Delivered,No,4.0,Tablet,NEW10,B,Stable demand,No
ORD72134,2025-02-23,1014,Cable Protector,Accessories,FlexCase,CUST4200,New,South,Bengaluru,Karnataka,8,1225,12,109,74,COD,Warehouse,Shipped,No,4.3,Mobile,SAVE15,C,Seasonal demand,No
ORD72135,2025-02-23,1015,Mouse Pad,Accessories,PackPoint,CUST4209,Repeat,South,Hyderabad,Telangana,4,1410,15,180,89,NetBanking,Marketplace,Processing,No,4.5,Desktop,FEST20,D,Premium segment,No
ORD72136,2025-02-23,1016,Backpack,Accessories,UrbanTrail,CUST4218,VIP,South,Chennai,Tamil Nadu,7,1595,18,71,29,UPI,Warehouse,Delivered,No,4.7,Tablet,MEGA5,A,Fast moving item,No
ORD72137,2025-02-23,1017,Laptop Stand,Accessories,CarryNest,CUST4227,New,East,Kolkata,West Bengal,9,1780,20,65,44,Card,Marketplace,Delivered,No,4.2,Mobile,,B,Stable demand,No
ORD72138,2025-02-23,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4236,Repeat,West,Ahmedabad,Gujarat,7,1890,5,91,59,COD,Warehouse,Shipped,No,3.9,Desktop,NEW10,C,Seasonal demand,No
ORD72139,2025-02-23,1019,Travel Adapter,Accessories,FlexCase,CUST4245,VIP,West,Surat,Gujarat,3,2075,8,117,74,NetBanking,Marketplace,Processing,No,4.1,Tablet,SAVE15,D,Premium segment,No
ORD72140,2025-02-23,1020,Stylus Pen,Accessories,PackPoint,CUST4254,New,West,Vadodara,Gujarat,6,2260,10,143,89,UPI,Warehouse,Delivered,No,4.4,Mobile,FEST20,A,Fast moving item,No
ORD72141,2025-02-23,1021,Smart Bulb,Home,BrightNest,CUST4263,Repeat,West,Rajkot,Gujarat,5,645,5,47,29,Card,Marketplace,Delivered,No,4.1,Desktop,MEGA5,B,Stable demand,No
ORD72142,2025-02-23,1022,LED Desk Lamp,Home,ClayCraft,CUST4272,VIP,West,Mumbai,Maharashtra,8,830,8,73,44,COD,Warehouse,Shipped,No,4.3,Tablet,,C,Seasonal demand,No
ORD72143,2025-02-23,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4281,New,West,Pune,Maharashtra,5,940,10,144,59,NetBanking,Marketplace,Processing,No,4.0,Mobile,NEW10,D,Premium segment,No
ORD72144,2025-02-23,1024,Water Bottle,Home,NordLeaf,CUST4290,Repeat,West,Nagpur,Maharashtra,8,1125,12,125,74,UPI,Warehouse,Delivered,No,4.3,Desktop,SAVE15,A,Fast moving item,No
ORD72145,2025-02-23,1025,Air Purifier Filter,Home,AuraLite,CUST4299,VIP,North,Delhi,Delhi,4,1310,15,119,89,Card,Marketplace,Delivered,No,4.5,Tablet,FEST20,B,Stable demand,No
ORD72146,2025-02-23,1026,Wall Clock,Home,BrightNest,CUST4308,New,North,Jaipur,Rajasthan,7,1495,18,55,29,COD,Warehouse,Shipped,No,4.7,Mobile,MEGA5,C,Seasonal demand,No
ORD72147,2025-02-23,1027,Storage Basket,Home,ClayCraft,CUST4317,Repeat,North,Lucknow,Uttar Pradesh,9,1680,20,126,44,NetBanking,Marketplace,Processing,No,4.2,Desktop,,D,Premium segment,No
ORD72148,2025-02-23,1028,Table Runner,Home,HomeGlow,CUST4326,VIP,South,Bengaluru,Karnataka,7,1790,5,107,59,UPI,Warehouse,Delivered,No,3.9,Tablet,NEW10,A,Fast moving item,No
ORD72149,2025-02-23,1029,Scented Candle,Home,NordLeaf,CUST4335,New,South,Hyderabad,Telangana,3,1975,8,101,74,Card,Marketplace,Delivered,No,4.1,Mobile,SAVE15,B,Stable demand,No
ORD72150,2025-02-23,1030,Bedside Lamp,Home,AuraLite,CUST4344,Repeat,South,Chennai,Tamil Nadu,6,2160,10,127,89,COD,Warehouse,Shipped,No,4.4,Desktop,FEST20,C,Seasonal demand,No
ORD72151,2025-02-23,1031,Running Shoes,Fashion,SprintX,CUST4353,VIP,East,Kolkata,West Bengal,5,1445,5,51,29,NetBanking,Marketplace,Processing,No,4.1,Tablet,MEGA5,D,Premium segment,No
ORD72152,2025-02-23,1032,Casual Sneakers,Fashion,ModaCrew,CUST4362,New,West,Ahmedabad,Gujarat,8,1630,8,77,44,UPI,Warehouse,Delivered,No,4.3,Mobile,,A,Fast moving item,No
ORD72153,2025-02-23,1033,Denim Jacket,Fashion,UrbanBeat,CUST4371,Repeat,West,Surat,Gujarat,5,1740,10,71,59,Card,Marketplace,Delivered,No,4.0,Desktop,NEW10,B,Stable demand,No
ORD72154,2025-02-23,1034,Sports T-Shirt,Fashion,FitWear,CUST4380,VIP,West,Vadodara,Gujarat,8,1925,12,97,74,COD,Warehouse,Shipped,No,4.3,Tablet,SAVE15,C,Seasonal demand,No
ORD72155,2025-02-23,1035,Leather Wallet,Fashion,StreetRoot,CUST4389,New,West,Rajkot,Gujarat,4,2110,15,123,89,NetBanking,Marketplace,Processing,No,4.5,Mobile,FEST20,D,Premium segment,No
ORD72156,2025-02-23,1036,Sunglasses,Fashion,SprintX,CUST4398,Repeat,West,Mumbai,Maharashtra,7,2295,18,59,29,UPI,Warehouse,Delivered,No,4.7,Desktop,MEGA5,A,Fast moving item,No
ORD72157,2025-02-23,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4407,VIP,West,Pune,Maharashtra,9,2480,20,53,44,Card,Marketplace,Delivered,No,4.2,Tablet,,B,Stable demand,No
ORD72158,2025-02-23,1038,Cap,Fashion,UrbanBeat,CUST4416,New,West,Nagpur,Maharashtra,7,2590,5,79,59,COD,Warehouse,Shipped,No,3.9,Mobile,NEW10,C,Seasonal demand,No
ORD72159,2025-02-23,1039,Travel Hoodie,Fashion,FitWear,CUST4425,Repeat,North,Delhi,Delhi,3,2775,8,105,74,NetBanking,Marketplace,Processing,No,4.1,Desktop,SAVE15,D,Premium segment,No
ORD72160,2025-02-23,1040,Gym Bag,Fashion,StreetRoot,CUST4434,VIP,North,Jaipur,Rajasthan,6,2960,10,131,89,UPI,Warehouse,Delivered,No,4.4,Tablet,FEST20,A,Fast moving item,No
ORD72161,2025-02-24,1001,Wireless Mouse,Electronics,Voltix,CUST4094,New,South,Chennai,Tamil Nadu,5,1860,5,35,29,COD,Warehouse,Shipped,No,4.2,Mobile,,C,Seasonal demand,No
ORD72162,2025-02-24,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4103,Repeat,East,Kolkata,West Bengal,2,1970,8,61,44,NetBanking,Marketplace,Processing,No,3.9,Desktop,NEW10,D,Premium segment,No
ORD72163,2025-02-24,1003,Gaming Headset,Electronics,VisionOne,CUST4112,VIP,West,Ahmedabad,Gujarat,4,2155,10,87,59,UPI,Warehouse,Delivered,No,4.1,Tablet,SAVE15,A,Fast moving item,No
ORD72164,2025-02-24,1004,USB-C Charger,Electronics,TechAura,CUST4121,New,West,Surat,Gujarat,6,2340,12,113,74,Card,Marketplace,Delivered,No,4.4,Mobile,FEST20,B,Stable demand,No
ORD72165,2025-02-24,1005,Webcam HD,Electronics,ByteCraft,CUST4130,Repeat,West,Vadodara,Gujarat,4,2525,15,107,89,COD,Warehouse,Shipped,No,4.6,Desktop,MEGA5,C,Seasonal demand,No
ORD72166,2025-02-24,1006,Power Bank,Electronics,Voltix,CUST4139,VIP,West,Rajkot,Gujarat,6,2710,18,43,29,NetBanking,Marketplace,Processing,No,4.8,Tablet,,D,Premium segment,No
ORD72167,2025-02-24,1007,Smart Watch,Electronics,SoundMax,CUST4148,New,West,Mumbai,Maharashtra,3,2820,20,69,44,UPI,Warehouse,Delivered,No,3.8,Mobile,NEW10,A,Fast moving item,No
ORD72168,2025-02-24,1008,Portable SSD,Electronics,VisionOne,CUST4157,Repeat,West,Pune,Maharashtra,5,3005,5,95,59,Card,Marketplace,Delivered,No,4.0,Desktop,SAVE15,B,Stable demand,No
ORD72169,2025-02-24,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4166,VIP,West,Nagpur,Maharashtra,3,3190,8,77,74,COD,Warehouse,Shipped,Yes,4.2,Tablet,FEST20,C,Seasonal demand,No
ORD72170,2025-02-24,1010,LED Monitor,Electronics,ByteCraft,CUST4175,New,North,Delhi,Delhi,5,3375,10,115,89,NetBanking,Marketplace,Processing,No,4.5,Mobile,MEGA5,D,Premium segment,No
ORD72171,2025-02-24,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4184,Repeat,North,Jaipur,Rajasthan,5,760,5,63,29,UPI,Warehouse,Delivered,No,4.2,Desktop,,A,Fast moving item,No
ORD72172,2025-02-24,1012,Phone Case,Accessories,CarryNest,CUST4193,VIP,North,Lucknow,Uttar Pradesh,2,870,8,89,44,Card,Marketplace,Delivered,No,3.9,Tablet,NEW10,B,Stable demand,No
ORD72173,2025-02-24,1013,Desk Organizer,Accessories,LoopGear,CUST4202,New,South,Bengaluru,Karnataka,4,1055,10,83,59,COD,Warehouse,Shipped,No,4.1,Mobile,SAVE15,C,Seasonal demand,No
ORD72174,2025-02-24,1014,Cable Protector,Accessories,FlexCase,CUST4211,Repeat,South,Hyderabad,Telangana,6,1240,12,109,74,NetBanking,Marketplace,Processing,No,4.4,Desktop,FEST20,D,Premium segment,No
ORD72175,2025-02-24,1015,Mouse Pad,Accessories,PackPoint,CUST4220,VIP,South,Chennai,Tamil Nadu,4,1425,15,180,89,UPI,Warehouse,Delivered,No,4.6,Tablet,MEGA5,A,Fast moving item,No
ORD72176,2025-02-24,1016,Backpack,Accessories,UrbanTrail,CUST4229,New,East,Kolkata,West Bengal,6,1610,18,71,29,Card,Marketplace,Delivered,No,4.8,Mobile,,B,Stable demand,No
ORD72177,2025-02-24,1017,Laptop Stand,Accessories,CarryNest,CUST4238,Repeat,West,Ahmedabad,Gujarat,3,1720,20,65,44,COD,Warehouse,Shipped,No,3.8,Desktop,NEW10,C,Seasonal demand,No
ORD72178,2025-02-24,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4247,VIP,West,Surat,Gujarat,5,1905,5,91,59,NetBanking,Marketplace,Processing,No,4.0,Tablet,SAVE15,D,Premium segment,No
ORD72179,2025-02-24,1019,Travel Adapter,Accessories,FlexCase,CUST4256,New,West,Vadodara,Gujarat,3,2090,8,117,74,UPI,Warehouse,Delivered,No,4.2,Mobile,FEST20,A,Fast moving item,No
ORD72180,2025-02-24,1020,Stylus Pen,Accessories,PackPoint,CUST4265,Repeat,West,Rajkot,Gujarat,5,2275,10,143,89,Card,Marketplace,Delivered,No,4.5,Desktop,MEGA5,B,Stable demand,No
ORD72181,2025-02-24,1021,Smart Bulb,Home,BrightNest,CUST4274,VIP,West,Mumbai,Maharashtra,5,660,5,47,29,COD,Warehouse,Shipped,No,4.2,Tablet,,C,Seasonal demand,No
ORD72182,2025-02-24,1022,LED Desk Lamp,Home,ClayCraft,CUST4283,New,West,Pune,Maharashtra,2,770,8,73,44,NetBanking,Marketplace,Processing,No,3.9,Mobile,NEW10,D,Premium segment,No
ORD72183,2025-02-24,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4292,Repeat,West,Nagpur,Maharashtra,4,955,10,144,59,UPI,Warehouse,Delivered,No,4.1,Desktop,SAVE15,A,Fast moving item,No
ORD72184,2025-02-24,1024,Water Bottle,Home,NordLeaf,CUST4301,VIP,North,Delhi,Delhi,6,1140,12,125,74,Card,Marketplace,Delivered,No,4.4,Tablet,FEST20,B,Stable demand,No
ORD72185,2025-02-24,1025,Air Purifier Filter,Home,AuraLite,CUST4310,New,North,Jaipur,Rajasthan,4,1325,15,119,89,COD,Warehouse,Shipped,No,4.6,Mobile,MEGA5,C,Seasonal demand,No
ORD72186,2025-02-24,1026,Wall Clock,Home,BrightNest,CUST4319,Repeat,North,Lucknow,Uttar Pradesh,6,1510,18,55,29,NetBanking,Marketplace,Processing,No,4.8,Desktop,,D,Premium segment,No
ORD72187,2025-02-24,1027,Storage Basket,Home,ClayCraft,CUST4328,VIP,South,Bengaluru,Karnataka,3,1620,20,126,44,UPI,Warehouse,Delivered,No,3.8,Tablet,NEW10,A,Fast moving item,No
ORD72188,2025-02-24,1028,Table Runner,Home,HomeGlow,CUST4337,New,South,Hyderabad,Telangana,5,1805,5,107,59,Card,Marketplace,Delivered,No,4.0,Mobile,SAVE15,B,Stable demand,No
ORD72189,2025-02-24,1029,Scented Candle,Home,NordLeaf,CUST4346,Repeat,South,Chennai,Tamil Nadu,3,1990,8,101,74,COD,Warehouse,Shipped,No,4.2,Desktop,FEST20,C,Seasonal demand,No
ORD72190,2025-02-24,1030,Bedside Lamp,Home,AuraLite,CUST4355,VIP,East,Kolkata,West Bengal,5,2175,10,127,89,NetBanking,Marketplace,Processing,No,4.5,Tablet,MEGA5,D,Premium segment,No
ORD72191,2025-02-24,1031,Running Shoes,Fashion,SprintX,CUST4364,New,West,Ahmedabad,Gujarat,5,1460,5,51,29,UPI,Warehouse,Delivered,No,4.2,Mobile,,A,Fast moving item,No
ORD72192,2025-02-24,1032,Casual Sneakers,Fashion,ModaCrew,CUST4373,Repeat,West,Surat,Gujarat,2,1570,8,77,44,Card,Marketplace,Delivered,No,3.9,Desktop,NEW10,B,Stable demand,No
ORD72193,2025-02-24,1033,Denim Jacket,Fashion,UrbanBeat,CUST4382,VIP,West,Vadodara,Gujarat,4,1755,10,71,59,COD,Warehouse,Shipped,No,4.1,Tablet,SAVE15,C,Seasonal demand,No
ORD72194,2025-02-24,1034,Sports T-Shirt,Fashion,FitWear,CUST4391,New,West,Rajkot,Gujarat,6,1940,12,97,74,NetBanking,Marketplace,Processing,No,4.4,Mobile,FEST20,D,Premium segment,No
ORD72195,2025-02-24,1035,Leather Wallet,Fashion,StreetRoot,CUST4400,Repeat,West,Mumbai,Maharashtra,4,2125,15,123,89,UPI,Warehouse,Delivered,No,4.6,Desktop,MEGA5,A,Fast moving item,No
ORD72196,2025-02-24,1036,Sunglasses,Fashion,SprintX,CUST4409,VIP,West,Pune,Maharashtra,6,2310,18,59,29,Card,Marketplace,Delivered,No,4.8,Tablet,,B,Stable demand,No
ORD72197,2025-02-24,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4418,New,West,Nagpur,Maharashtra,3,2420,20,53,44,COD,Warehouse,Shipped,No,3.8,Mobile,NEW10,C,Seasonal demand,No
ORD72198,2025-02-24,1038,Cap,Fashion,UrbanBeat,CUST4427,Repeat,North,Delhi,Delhi,5,2605,5,79,59,NetBanking,Marketplace,Processing,No,4.0,Desktop,SAVE15,D,Premium segment,No
ORD72199,2025-02-24,1039,Travel Hoodie,Fashion,FitWear,CUST4436,VIP,North,Jaipur,Rajasthan,3,2790,8,105,74,UPI,Warehouse,Delivered,No,4.2,Tablet,FEST20,A,Fast moving item,No
ORD72200,2025-02-24,1040,Gym Bag,Fashion,StreetRoot,CUST4445,New,North,Lucknow,Uttar Pradesh,5,2975,10,131,89,Card,Marketplace,Delivered,Yes,4.5,Mobile,MEGA5,B,Stable demand,No
ORD72201,2025-02-25,1001,Wireless Mouse,Electronics,Voltix,CUST4105,Repeat,East,Kolkata,West Bengal,1,1800,5,35,29,NetBanking,Marketplace,Processing,No,3.8,Desktop,NEW10,D,Premium segment,No
ORD72202,2025-02-25,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4114,VIP,West,Ahmedabad,Gujarat,3,1985,8,61,44,UPI,Warehouse,Delivered,No,4.0,Tablet,SAVE15,A,Fast moving item,No
ORD72203,2025-02-25,1003,Gaming Headset,Electronics,VisionOne,CUST4123,New,West,Surat,Gujarat,5,2170,10,87,59,Card,Marketplace,Delivered,No,4.2,Mobile,FEST20,B,Stable demand,No
ORD72204,2025-02-25,1004,USB-C Charger,Electronics,TechAura,CUST4132,Repeat,West,Vadodara,Gujarat,7,2355,12,113,74,COD,Warehouse,Shipped,No,4.5,Desktop,MEGA5,C,Seasonal demand,No
ORD72205,2025-02-25,1005,Webcam HD,Electronics,ByteCraft,CUST4141,VIP,West,Rajkot,Gujarat,5,2540,15,107,89,NetBanking,Marketplace,Processing,No,4.7,Tablet,,D,Premium segment,No
ORD72206,2025-02-25,1006,Power Bank,Electronics,Voltix,CUST4150,New,West,Mumbai,Maharashtra,2,2650,18,43,29,UPI,Warehouse,Delivered,No,4.4,Mobile,NEW10,A,Fast moving item,No
ORD72207,2025-02-25,1007,Smart Watch,Electronics,SoundMax,CUST4159,Repeat,West,Pune,Maharashtra,4,2835,20,69,44,Card,Marketplace,Delivered,No,3.9,Desktop,SAVE15,B,Stable demand,No
ORD72208,2025-02-25,1008,Portable SSD,Electronics,VisionOne,CUST4168,VIP,West,Nagpur,Maharashtra,6,3020,5,95,59,COD,Warehouse,Shipped,Yes,4.1,Tablet,FEST20,C,Seasonal demand,No
ORD72209,2025-02-25,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4177,New,North,Delhi,Delhi,4,3205,8,77,74,NetBanking,Marketplace,Processing,No,4.3,Mobile,MEGA5,D,Premium segment,No
ORD72210,2025-02-25,1010,LED Monitor,Electronics,ByteCraft,CUST4186,Repeat,North,Jaipur,Rajasthan,6,3390,10,115,89,UPI,Warehouse,Delivered,No,4.6,Desktop,,A,Fast moving item,No
ORD72211,2025-02-25,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4195,VIP,North,Lucknow,Uttar Pradesh,1,700,5,63,29,Card,Marketplace,Delivered,No,3.8,Tablet,NEW10,B,Stable demand,No
ORD72212,2025-02-25,1012,Phone Case,Accessories,CarryNest,CUST4204,New,South,Bengaluru,Karnataka,3,885,8,89,44,COD,Warehouse,Shipped,No,4.0,Mobile,SAVE15,C,Seasonal demand,No
ORD72213,2025-02-25,1013,Desk Organizer,Accessories,LoopGear,CUST4213,Repeat,South,Hyderabad,Telangana,5,1070,10,83,59,NetBanking,Marketplace,Processing,No,4.2,Desktop,FEST20,D,Premium segment,No
